simulacion,tiempo_s,velocidad_max_mps,velocidad_max_kmh,masa_kg,cda_m2,crr,empuje_n,exito
21747,1.1885,19.33,69.6,0.05173,0.003706,0.02103,10.66,1
21760,0.993,23.4,84.2,0.05253,0.003006,0.02083,9.63,1
21773,1.082,21.45,77.2,0.05171,0.00334,0.02055,10.12,1
21786,1.1635,19.66,70.8,0.05332,0.003364,0.01612,11.4,1
21799,1.19,19.36,69.7,0.05418,0.003153,0.02069,9.71,1
21812,0.9915,23.01,82.8,0.05252,0.0032,0.02113,12.08,1
21825,0.9685,23.69,85.3,0.05202,0.003147,0.01254,11.85,1
21838,1.005,23.2,83.5,0.05417,0.003752,0.01758,12.04,1
21851,1.159,20.16,72.6,0.05095,0.003662,0.02106,8.87,1
21864,1.1375,20.29,73.0,0.05152,0.003253,0.01547,9.75,1
21877,1.249,18.76,67.6,0.0499,0.003497,0.02227,8.67,1
21890,1.1345,20.45,73.6,0.0525,0.003413,0.02143,9.99,1
21903,1.344,17.4,62.6,0.05253,0.003464,0.01704,7.67,1
21916,1.092,21.42,77.1,0.05182,0.002626,0.02395,10.91,1
21929,1.15,19.86,71.5,0.0523,0.00316,0.0171,10.5,1
21942,1.0955,21.46,77.3,0.05165,0.003627,0.01699,9.52,1
21955,0.9975,23.2,83.5,0.05331,0.003443,0.02481,12.2,1
21968,1.0325,22.09,79.5,0.05313,0.002973,0.02203,11.27,1
21981,0.9775,23.88,86.0,0.05127,0.002939,0.02358,9.99,1
21994,1.0645,22.47,80.9,0.05426,0.003218,0.01614,7.27,1
22007,1.0875,21.45,77.2,0.05306,0.003389,0.0232,9.51,1
22020,1.4445,16.13,58.1,0.05135,0.003164,0.01846,7.34,1
22033,1.357,17.21,62.0,0.05121,0.00317,0.01732,8.34,1
22046,1.0315,22.31,80.3,0.05277,0.002698,0.02193,9.82,1
22059,1.085,21.44,77.2,0.05141,0.003041,0.0193,8.78,1
22072,0.9455,24.83,89.4,0.05278,0.003727,0.02156,11.01,1
22085,0.9795,23.31,83.9,0.05035,0.002857,0.01937,11.56,1
22098,1.0595,21.75,78.3,0.05214,0.002712,0.01494,9.82,1
22111,1.2305,18.91,68.1,0.05063,0.003448,0.01838,9.16,1
22124,1.1995,19.2,69.1,0.05118,0.003156,0.01627,9.15,1
22137,1.1195,20.4,73.4,0.05251,0.00293,0.01788,10.19,1
22150,1.19,19.44,70.0,0.05048,0.003154,0.01869,8.51,1
22163,1.398,16.66,60.0,0.05412,0.003612,0.02573,10.49,1
22176,1.1065,20.6,74.1,0.05225,0.003167,0.02128,11.51,1
22189,1.2225,18.95,68.2,0.05314,0.003275,0.01777,9.22,1
22202,1.0445,22.05,79.4,0.05097,0.002839,0.02265,9.91,1
22215,1.1375,20.29,73.1,0.05194,0.003115,0.02332,9.67,1
22228,0.902,25.67,92.4,0.0506,0.002867,0.0216,10.81,1
22241,1.2005,19.05,68.6,0.05004,0.002858,0.02759,9.56,1
22254,1.1625,19.91,71.7,0.05124,0.003008,0.01655,9.43,1
22267,1.07,21.74,78.3,0.0523,0.003567,0.01631,9.96,1
22280,1.042,22.38,80.6,0.05091,0.00339,0.01961,11.74,1
22293,1.1625,19.61,70.6,0.05257,0.003066,0.01875,10.63,1
22306,1.179,19.74,71.1,0.05231,0.003569,0.01948,10.0,1
22319,1.309,17.62,63.4,0.05231,0.002964,0.0223,9.21,1
22332,1.078,21.57,77.7,0.0515,0.00325,0.01546,10.47,1
22345,0.8885,26.03,93.7,0.05224,0.003587,0.0211,12.12,1
22358,1.1955,19.66,70.8,0.05004,0.003128,0.01849,9.24,1
22371,1.1335,20.46,73.7,0.05091,0.003067,0.01917,8.36,1
22384,1.03,22.54,81.2,0.05157,0.00343,0.02404,11.03,1
22397,1.0125,22.76,81.9,0.053,0.002982,0.01878,10.2,1
22410,1.203,19.06,68.6,0.05114,0.002705,0.01377,8.72,1
22423,1.0805,21.26,76.5,0.05125,0.003179,0.02379,10.06,1
22436,1.115,20.77,74.8,0.05105,0.003392,0.02178,9.1,1
22449,1.1535,20.01,72.0,0.04954,0.003187,0.02151,8.99,1
22462,1.336,17.8,64.1,0.05048,0.003664,0.017,9.06,1
22475,1.0185,22.69,81.7,0.05031,0.002589,0.0206,9.13,1
22488,1.1155,20.85,75.1,0.05214,0.003009,0.01516,8.5,1
22501,1.216,19.07,68.6,0.05307,0.002994,0.0191,8.32,1
22514,1.1045,20.71,74.6,0.05188,0.003397,0.01686,10.94,1
22527,0.979,23.61,85.0,0.05255,0.003334,0.019,12.78,1
22540,1.163,20.23,72.8,0.05254,0.003264,0.02136,9.89,1
22553,1.147,20.12,72.4,0.0524,0.00294,0.01903,9.07,1
22566,1.331,17.33,62.4,0.05316,0.003336,0.01949,9.22,1
22579,1.149,20.22,72.8,0.05211,0.002968,0.02171,9.12,1
22592,0.975,23.82,85.8,0.05027,0.003446,0.02534,9.8,1
22605,0.9895,23.23,83.6,0.05266,0.003148,0.02151,10.82,1
22618,1.0345,22.55,81.2,0.05133,0.002917,0.01609,8.43,1
22631,1.0695,21.43,77.1,0.05204,0.002998,0.02212,10.23,1
22644,1.0075,23.18,83.5,0.05192,0.003109,0.02284,11.65,1
22657,0.996,23.37,84.1,0.05145,0.003033,0.01952,9.15,1
22670,1.066,21.81,78.5,0.05118,0.0033,0.01954,8.87,1
22683,1.113,20.73,74.6,0.05221,0.003251,0.02497,10.48,1
22696,1.13,20.68,74.5,0.05207,0.003508,0.024,8.75,1
22709,1.358,17.04,61.4,0.05234,0.003436,0.0197,9.24,1
22722,0.97,23.86,85.9,0.05341,0.003286,0.01315,10.58,1
22735,1.1545,20.04,72.2,0.0519,0.003254,0.02008,10.83,1
22748,1.1815,19.52,70.3,0.05214,0.003375,0.02581,9.83,1
22761,0.9075,25.64,92.3,0.05251,0.002978,0.02321,10.51,1
22774,1.0945,21.11,76.0,0.05136,0.003484,0.02227,9.68,1
22787,1.3055,18.04,64.9,0.05048,0.003699,0.02394,8.94,1
22800,1.166,20.64,74.3,0.05112,0.003287,0.01963,10.12,1
22813,1.2795,18.12,65.2,0.05193,0.003272,0.02227,8.44,1
22826,1.0365,22.27,80.2,0.05129,0.003236,0.02096,10.34,1
22839,1.2665,18.18,65.4,0.0523,0.003052,0.02266,8.93,1
22852,1.017,22.73,81.8,0.05223,0.003035,0.02633,10.18,1
22865,1.012,22.69,81.7,0.05271,0.002888,0.01824,10.61,1
22878,1.257,18.52,66.7,0.05304,0.003597,0.01763,8.71,1
22891,1.274,18.14,65.3,0.05436,0.00307,0.01907,9.56,1
22904,0.983,23.62,85.0,0.05316,0.003501,0.01736,11.34,1
22917,1.1655,19.91,71.7,0.05303,0.003345,0.02069,9.41,1
22930,1.105,20.93,75.4,0.05209,0.003073,0.0193,9.7,1
22943,1.2365,18.62,67.0,0.05137,0.002894,0.02421,8.83,1
22956,1.083,21.43,77.2,0.05122,0.003377,0.0156,9.43,1
22969,0.9555,24.01,86.4,0.05169,0.003223,0.02396,11.32,1
22982,1.54,15.75,56.7,0.05176,0.003735,0.02027,9.02,1
22995,1.153,20.01,72.1,0.05229,0.003236,0.01875,9.56,1
23008,0.911,25.76,92.7,0.05506,0.003369,0.01867,10.56,1
23021,1.165,19.77,71.2,0.05375,0.003714,0.02248,10.4,1
23034,0.9085,25.6,92.2,0.05392,0.003461,0.021,11.57,1
23047,1.0335,22.47,80.9,0.05424,0.003475,0.02029,10.66,1
23060,1.133,20.26,72.9,0.05127,0.003165,0.01775,10.62,1
23073,1.0675,21.44,77.2,0.0528,0.003072,0.02616,11.47,1
23086,1.097,21.26,76.5,0.05242,0.003338,0.02226,9.46,1
23099,1.138,20.24,72.9,0.05147,0.00296,0.02142,9.86,1
23112,0.8705,26.3,94.7,0.05177,0.00317,0.01695,12.63,1
23125,1.0595,21.9,78.8,0.05219,0.003128,0.02025,10.24,1
23138,1.0995,20.83,75.0,0.05204,0.003138,0.02068,10.4,1
23151,1.137,20.5,73.8,0.05133,0.003422,0.01887,9.97,1
23164,1.088,21.46,77.3,0.05059,0.003006,0.01862,10.48,1
23177,0.9455,24.38,87.8,0.05082,0.003078,0.02126,12.36,1
23190,1.1745,19.57,70.5,0.05059,0.003302,0.0251,10.0,1
23203,0.97,23.81,85.7,0.04994,0.003271,0.01943,11.5,1
23216,1.1,21.1,75.9,0.05163,0.003232,0.02205,10.56,1
23229,1.0275,22.31,80.3,0.0529,0.002779,0.02484,10.46,1
23242,1.1795,19.41,69.9,0.0509,0.003483,0.02015,10.75,1
23255,1.043,21.96,79.0,0.05121,0.00279,0.0166,10.9,1
23268,1.2985,18.01,64.8,0.05195,0.003363,0.01876,8.75,1
23281,1.1035,21.1,75.9,0.05076,0.003183,0.01707,8.59,1
23294,1.1385,20.15,72.6,0.05177,0.003446,0.02264,10.92,1
23307,1.0295,22.47,80.9,0.05147,0.003405,0.02194,10.99,1
23320,1.16,19.9,71.7,0.05116,0.002795,0.01948,8.36,1
23333,1.061,21.64,77.9,0.05175,0.003259,0.01765,11.88,1
23346,0.9435,24.66,88.8,0.0515,0.003214,0.01521,11.46,1
23359,1.4505,15.99,57.6,0.05046,0.003414,0.02025,9.01,1
23372,0.9935,23.1,83.2,0.05328,0.002803,0.01409,10.78,1
23385,1.1095,20.74,74.6,0.05204,0.002933,0.02216,11.06,1
23398,1.1695,19.79,71.2,0.05054,0.003837,0.01565,10.31,1
23411,1.035,22.14,79.7,0.05144,0.003491,0.02087,10.95,1
23424,1.068,21.48,77.3,0.05231,0.003146,0.01379,10.53,1
23437,1.0315,22.45,80.8,0.05131,0.00339,0.02377,10.04,1
23450,1.28,18.12,65.2,0.05193,0.003876,0.01923,10.4,1
23463,1.2135,19.21,69.2,0.05163,0.003122,0.0205,8.26,1
23476,1.2095,19.4,69.8,0.05068,0.003002,0.01968,9.54,1
23489,1.0025,22.75,81.9,0.05206,0.002936,0.0269,11.55,1
23502,1.226,19.43,69.9,0.05324,0.003387,0.02298,8.4,1
23515,1.08,21.35,76.9,0.05219,0.003195,0.01501,11.49,1
23528,1.2015,19.29,69.5,0.05276,0.003413,0.02284,10.57,1
23541,0.9885,23.74,85.5,0.0503,0.003166,0.02417,10.17,1
23554,1.068,21.92,78.9,0.05055,0.003555,0.01913,9.78,1
23567,1.0265,22.93,82.5,0.05078,0.003366,0.01483,9.85,1
23580,0.939,24.53,88.3,0.05142,0.003052,0.0188,11.0,1
23593,1.2585,18.59,66.9,0.05104,0.003301,0.02566,7.92,1
23606,1.1845,19.49,70.2,0.05117,0.003075,0.01727,9.53,1
23619,1.4435,16.29,58.6,0.05279,0.002879,0.02301,8.5,1
23632,1.031,22.24,80.1,0.05119,0.003017,0.02042,10.59,1
23645,1.043,22.16,79.8,0.05234,0.003099,0.02094,9.81,1
23658,0.9565,24.21,87.1,0.05314,0.002888,0.01728,10.29,1
23671,0.9735,23.66,85.2,0.05069,0.003119,0.0201,10.42,1
23684,1.014,22.51,81.0,0.0529,0.003285,0.01939,11.88,1
23697,1.4425,16.23,58.4,0.05342,0.003513,0.01569,8.51,1
23710,0.999,23.87,85.9,0.04994,0.003544,0.01654,10.95,1
23723,1.274,18.19,65.5,0.05327,0.003085,0.01452,9.24,1
23736,1.037,22.32,80.3,0.0529,0.002772,0.01843,10.72,1
23749,1.1075,20.61,74.2,0.05283,0.003154,0.02031,11.89,1
23762,1.013,22.79,82.0,0.05282,0.002985,0.02294,10.01,1
23775,1.006,22.82,82.1,0.05026,0.003005,0.02047,10.35,1
23788,1.087,21.35,76.9,0.05145,0.003245,0.01807,9.06,1
23801,1.1235,20.15,72.6,0.05103,0.00311,0.02671,11.9,1
23814,1.3085,18.28,65.8,0.05177,0.003398,0.02397,9.41,1
23827,0.957,24.04,86.6,0.05229,0.003249,0.01953,11.46,1
23840,1.205,19.04,68.5,0.05406,0.002751,0.01748,8.96,1
23853,1.2055,19.16,69.0,0.05218,0.003407,0.02245,10.4,1
23866,1.1185,20.47,73.7,0.05157,0.003052,0.01812,10.33,1
23879,1.1,20.88,75.2,0.05197,0.003445,0.02062,10.56,1
23892,0.967,24.15,86.9,0.05344,0.003452,0.01769,10.19,1
23905,1.095,21.08,75.9,0.05061,0.003359,0.02123,11.33,1
23918,1.1735,19.54,70.4,0.053,0.003503,0.0126,10.52,1
23931,0.9595,24.09,86.7,0.05328,0.003137,0.01967,11.43,1
23944,0.9725,23.5,84.6,0.05249,0.003293,0.01684,12.18,1
23957,1.0235,22.53,81.1,0.05151,0.00302,0.02278,9.83,1
23970,1.044,22.66,81.6,0.05099,0.003352,0.01844,11.14,1
23983,1.2095,19.27,69.4,0.05269,0.003284,0.02316,9.88,1
23996,1.038,22.19,79.9,0.05263,0.002827,0.01811,10.6,1
24009,1.1195,20.41,73.5,0.0527,0.002857,0.01826,10.77,1
24022,1.1865,19.65,70.7,0.04984,0.003287,0.01745,8.26,1
24035,1.1315,20.38,73.4,0.05402,0.003339,0.02465,9.74,1
24048,1.248,18.6,66.9,0.05433,0.003361,0.02297,9.35,1
24061,1.067,21.67,78.0,0.05322,0.003302,0.01896,10.96,1
24074,1.036,22.78,82.0,0.05347,0.003155,0.01854,12.51,1
24087,1.062,21.33,76.8,0.05185,0.003061,0.02222,11.9,1
24100,1.337,17.45,62.8,0.05127,0.003191,0.02186,9.06,1
24113,1.077,21.34,76.8,0.05045,0.00282,0.0206,9.76,1
24126,1.1515,19.94,71.8,0.05183,0.003102,0.01707,9.69,1
24139,1.175,19.54,70.3,0.05436,0.003214,0.02388,10.27,1
24152,1.245,18.68,67.3,0.05288,0.003287,0.0224,10.12,1
24165,1.1165,20.54,73.9,0.0535,0.003096,0.02032,10.08,1
24178,1.124,20.9,75.2,0.05338,0.003382,0.02651,7.82,1
24191,1.0465,22.0,79.2,0.05278,0.002688,0.01891,9.72,1
24204,1.0065,23.16,83.4,0.051,0.003551,0.01793,10.31,1
24217,1.231,18.72,67.4,0.05222,0.003143,0.01732,8.97,1
24230,1.1655,19.72,71.0,0.05285,0.003268,0.02195,9.75,1
24243,1.152,19.97,71.9,0.05176,0.002991,0.01919,9.95,1
24256,0.9755,23.7,85.3,0.05275,0.003445,0.02147,10.59,1
24269,1.3245,17.31,62.3,0.05103,0.003171,0.02127,10.06,1
24282,1.424,16.16,58.2,0.05397,0.002971,0.02137,9.38,1
24295,1.1395,20.21,72.7,0.05172,0.0033,0.02086,9.94,1
24308,1.086,21.05,75.8,0.05218,0.003131,0.02123,10.86,1
24321,1.1085,20.79,74.8,0.05167,0.003673,0.01603,10.31,1
24334,1.0445,21.96,79.1,0.05241,0.002978,0.0209,10.46,1
24347,1.0415,21.96,79.1,0.05058,0.003003,0.02203,10.69,1
24360,1.1675,20.25,72.9,0.05153,0.003425,0.02212,10.37,1
24373,1.089,21.04,75.8,0.05243,0.003369,0.02385,10.65,1
24386,1.0595,21.8,78.5,0.05359,0.003791,0.01996,10.67,1
24399,1.1415,20.11,72.4,0.04963,0.003451,0.01904,10.61,1
24412,1.073,21.54,77.5,0.05223,0.00291,0.02463,9.28,1
24425,1.1905,19.33,69.6,0.05412,0.003098,0.01679,9.44,1
24438,0.973,24.06,86.6,0.05094,0.003515,0.0215,11.33,1
24451,1.0255,22.39,80.6,0.05193,0.003379,0.02232,10.91,1
24464,1.0355,22.22,80.0,0.05151,0.003343,0.01639,10.44,1
24477,1.018,22.62,81.4,0.05079,0.003209,0.01705,10.13,1
24490,1.174,19.54,70.3,0.05246,0.003186,0.02343,9.85,1
24503,1.0835,21.39,77.0,0.05092,0.003054,0.01834,8.99,1
24516,0.9515,24.66,88.8,0.05215,0.003016,0.01801,11.64,1
24529,1.2735,17.99,64.8,0.05242,0.003085,0.01427,10.53,1
24542,1.1105,20.92,75.3,0.05232,0.00337,0.0173,9.72,1
24555,1.022,23.28,83.8,0.05306,0.004119,0.02266,12.35,1
24568,1.1795,19.78,71.2,0.05019,0.003298,0.02253,9.95,1
24581,1.0365,22.43,80.8,0.05175,0.003274,0.02346,10.54,1
24594,1.081,21.24,76.5,0.05175,0.003149,0.02033,10.79,1
24607,1.324,17.47,62.9,0.05309,0.003197,0.01957,9.31,1
24620,1.237,18.94,68.2,0.05112,0.00352,0.01794,8.33,1
24633,0.9815,23.81,85.7,0.05247,0.003312,0.01402,11.16,1
24646,1.1425,20.35,73.3,0.05281,0.003101,0.01829,9.04,1
24659,1.0345,22.38,80.6,0.05447,0.003039,0.02033,9.7,1
24672,1.1715,19.61,70.6,0.05239,0.00309,0.01939,10.23,1
24685,1.057,21.61,77.8,0.05274,0.003051,0.01965,10.88,1
24698,1.7135,13.65,49.1,0.05201,0.003334,0.0209,8.45,1
24711,1.053,22.17,79.8,0.05427,0.003327,0.01674,11.01,1
24724,1.4105,16.54,59.5,0.05396,0.003365,0.02081,7.94,1
24737,1.343,17.56,63.2,0.05134,0.003524,0.0202,9.51,1
24750,1.111,20.8,74.9,0.05019,0.003207,0.01698,9.25,1
24763,1.0325,22.38,80.6,0.05147,0.002792,0.01739,9.6,1
24776,1.0365,22.44,80.8,0.05251,0.003206,0.02122,10.39,1
24789,1.0925,21.43,77.1,0.05222,0.00352,0.01852,10.93,1
24802,1.0855,21.23,76.4,0.05324,0.003184,0.02015,9.91,1
24815,1.13,20.44,73.6,0.05085,0.002937,0.01911,8.84,1
24828,1.1095,21.25,76.5,0.05145,0.003539,0.01762,9.32,1
24841,1.036,22.56,81.2,0.05209,0.003281,0.01913,10.74,1
24854,1.117,20.74,74.6,0.0501,0.003399,0.0181,9.62,1
24867,1.0465,22.16,79.8,0.051,0.003135,0.01882,9.06,1
24880,1.013,22.48,80.9,0.05155,0.002666,0.02433,11.06,1
24893,1.292,17.85,64.3,0.05262,0.003079,0.02258,8.78,1
24906,1.226,19.26,69.3,0.05083,0.003389,0.01893,9.94,1
24919,1.1005,20.81,74.9,0.05206,0.00291,0.0257,11.41,1
24932,1.264,18.35,66.1,0.05139,0.003436,0.01623,8.83,1
24945,1.0735,21.85,78.7,0.05375,0.003276,0.02368,10.19,1
24958,1.2375,18.59,66.9,0.05186,0.003117,0.02567,9.33,1
24971,1.1165,20.56,74.0,0.05238,0.002826,0.02102,9.45,1
24984,1.3135,17.73,63.8,0.05263,0.003301,0.02003,8.53,1
24997,1.139,20.38,73.4,0.05256,0.002966,0.01731,8.24,1
25010,0.9885,23.48,84.5,0.05213,0.002867,0.02057,10.41,1
25023,1.2655,18.39,66.2,0.05072,0.003422,0.02029,9.23,1
25036,1.363,16.91,60.9,0.05196,0.003104,0.01353,8.97,1
25049,1.149,20.13,72.5,0.05144,0.00354,0.02139,9.41,1
25062,1.0135,22.75,81.9,0.05217,0.003392,0.02068,10.86,1
25075,1.177,19.64,70.7,0.05174,0.003212,0.0186,10.42,1
25088,0.9725,23.87,85.9,0.05131,0.003155,0.02501,10.19,1
25101,1.127,20.48,73.7,0.05084,0.003612,0.02498,10.09,1
25114,1.134,20.15,72.5,0.0533,0.003183,0.02527,11.05,1
25127,1.1115,20.78,74.8,0.05272,0.003294,0.02175,9.55,1
25140,1.1385,20.35,73.2,0.05344,0.003387,0.01721,9.15,1
25153,1.03,22.44,80.8,0.05272,0.003148,0.0237,9.88,1
25166,0.9635,23.89,86.0,0.05115,0.003304,0.01713,11.91,1
25179,1.005,23.14,83.3,0.05133,0.002706,0.01971,9.08,1
25192,1.0845,21.35,76.9,0.04989,0.003262,0.01706,10.32,1
25205,1.148,20.33,73.2,0.05308,0.003266,0.02722,9.1,1
25218,1.2375,18.53,66.7,0.0515,0.003064,0.01856,9.43,1
25231,1.2295,18.72,67.4,0.05294,0.002985,0.01473,9.03,1
25244,1.2065,19.05,68.6,0.05291,0.003138,0.01814,9.38,1
25257,1.133,20.35,73.2,0.05236,0.002828,0.01896,8.9,1
25270,1.3405,17.24,62.1,0.05169,0.003299,0.01711,9.09,1
25283,1.2225,18.97,68.3,0.05207,0.00344,0.02336,8.92,1
25296,1.132,20.46,73.6,0.05106,0.003485,0.01657,9.81,1
25309,1.344,17.32,62.4,0.05127,0.003097,0.01358,9.05,1
25322,1.01,22.69,81.7,0.05179,0.002692,0.0178,10.44,1
25335,1.137,20.65,74.3,0.05137,0.003578,0.01979,9.15,1
25348,1.0055,23.07,83.1,0.05123,0.003011,0.02196,9.33,1
25361,1.2085,19.53,70.3,0.05157,0.003271,0.01623,9.61,1
25374,0.99,23.54,84.7,0.05216,0.003081,0.01719,10.71,1
25387,1.1685,20.37,73.3,0.05263,0.003444,0.01798,11.15,1
25400,1.038,22.19,79.9,0.05207,0.002844,0.02576,10.52,1
25413,1.2205,18.89,68.0,0.052,0.003252,0.01657,9.36,1
25426,1.094,20.97,75.5,0.05126,0.003183,0.01909,11.13,1
25439,1.105,20.8,74.9,0.05155,0.002714,0.01346,9.42,1
25452,1.3145,18.03,64.9,0.05126,0.003329,0.02165,9.13,1
25465,1.1435,20.31,73.1,0.04999,0.00293,0.01504,10.24,1
25478,1.0375,22.4,80.6,0.05097,0.003062,0.01949,10.04,1
25491,1.2465,18.51,66.6,0.05075,0.003245,0.02446,8.94,1
25504,1.133,20.26,72.9,0.05247,0.003533,0.01864,10.95,1
25517,1.1235,20.6,74.2,0.05289,0.003309,0.01872,9.51,1
25530,1.18,19.86,71.5,0.05049,0.003455,0.01679,8.64,1
25543,0.96,24.2,87.1,0.0515,0.00329,0.02248,11.07,1
25556,0.949,24.49,88.2,0.05164,0.003078,0.02345,10.78,1
25569,0.892,25.78,92.8,0.05187,0.003211,0.02172,11.82,1
25582,0.9875,23.42,84.3,0.05184,0.003366,0.02066,10.89,1
25595,0.9795,23.5,84.6,0.05156,0.003141,0.02424,10.73,1
25608,1.0795,21.26,76.5,0.05039,0.002888,0.01743,9.64,1
25621,1.0815,21.51,77.4,0.05154,0.003045,0.02344,9.66,1
25634,1.164,19.66,70.8,0.05189,0.003068,0.02289,11.03,1
25647,1.2425,18.61,67.0,0.05129,0.003187,0.02153,8.52,1
25660,1.1635,19.93,71.7,0.04959,0.003136,0.01924,9.14,1
25673,1.1,20.93,75.3,0.05171,0.003362,0.02011,10.24,1
25686,1.026,22.63,81.5,0.05106,0.00304,0.02023,9.38,1
25699,1.1125,20.77,74.8,0.05109,0.002828,0.01784,9.54,1
25712,1.077,21.51,77.4,0.05315,0.003181,0.01993,10.39,1
25725,1.0665,21.57,77.6,0.05327,0.003106,0.01625,11.27,1
25738,1.239,19.1,68.8,0.05192,0.003302,0.01561,9.23,1
25751,1.162,19.77,71.2,0.05111,0.002986,0.02121,9.29,1
25764,1.0805,21.67,78.0,0.0512,0.003369,0.01894,8.98,1
25777,1.0785,21.49,77.4,0.05252,0.003337,0.01993,9.75,1
25790,1.111,20.76,74.7,0.05259,0.002963,0.01802,9.13,1
25803,1.017,22.31,80.3,0.05135,0.003011,0.02459,11.96,1
25816,1.134,20.35,73.2,0.05041,0.003534,0.02835,10.54,1
25829,1.0525,22.1,79.6,0.05231,0.003258,0.01802,9.09,1
25842,1.158,20.01,72.1,0.05118,0.003164,0.02052,8.53,1
25855,1.037,22.14,79.7,0.0517,0.003053,0.01919,10.47,1
25868,1.009,22.89,82.4,0.0536,0.002806,0.02136,10.69,1
25881,1.1485,20.31,73.1,0.05439,0.003098,0.02081,8.4,1
25894,1.1245,20.57,74.0,0.05181,0.003148,0.02626,9.18,1
25907,0.9755,23.69,85.3,0.05117,0.003152,0.02042,11.19,1
25920,1.164,19.93,71.8,0.05113,0.003468,0.01784,9.84,1
25933,1.2755,18.19,65.5,0.05184,0.003405,0.02088,9.12,1
25946,1.054,21.85,78.7,0.05246,0.003197,0.01901,10.28,1
25959,1.1085,20.85,75.1,0.05172,0.003201,0.01596,10.45,1
25972,1.121,20.82,74.9,0.05101,0.00334,0.02378,10.07,1
25985,1.1115,20.7,74.5,0.05205,0.00321,0.01466,9.71,1
25998,1.1025,20.78,74.8,0.05288,0.003149,0.01551,10.3,1
26011,1.244,18.53,66.7,0.05174,0.003241,0.01831,9.35,1
26024,1.0705,21.72,78.2,0.04997,0.003358,0.01873,9.09,1
26037,1.0845,21.19,76.3,0.05274,0.003055,0.01918,10.87,1
26050,1.192,19.49,70.1,0.05129,0.003281,0.01935,8.34,1
26063,1.084,21.07,75.8,0.05447,0.002822,0.02197,10.91,1
26076,1.0465,22.04,79.3,0.05308,0.00328,0.02028,10.91,1
26089,1.186,19.3,69.5,0.05451,0.00303,0.02079,9.99,1
26102,1.1775,19.65,70.7,0.05226,0.003136,0.01676,8.85,1
26115,1.144,20.31,73.1,0.05337,0.003614,0.01921,9.7,1
26128,1.1955,19.51,70.2,0.05337,0.003823,0.02015,10.93,1
26141,1.155,20.13,72.5,0.04977,0.003342,0.02269,9.06,1
26154,0.9965,23.29,83.8,0.04968,0.00313,0.02034,10.11,1
26167,1.1885,19.65,70.7,0.04912,0.003504,0.02056,8.59,1
26180,0.999,23.03,82.9,0.05174,0.003213,0.01419,10.51,1
26193,1.03,22.38,80.6,0.05114,0.0032,0.025,10.12,1
26206,1.1855,19.6,70.6,0.05128,0.003689,0.02458,11.9,1
26219,1.1735,19.98,71.9,0.05311,0.003388,0.02432,8.05,1
26232,0.9325,24.89,89.6,0.05073,0.003117,0.02067,10.16,1
26245,1.188,19.35,69.6,0.05134,0.003479,0.02419,10.32,1
26258,1.143,20.14,72.5,0.05283,0.003639,0.0183,10.75,1
26271,1.0505,22.11,79.6,0.05209,0.003684,0.0189,10.42,1
26284,1.0465,21.94,79.0,0.05088,0.003206,0.02263,10.53,1
26297,1.084,21.3,76.7,0.05019,0.002933,0.01823,9.13,1
26310,1.0985,21.16,76.2,0.05346,0.0034,0.01924,9.64,1
26323,1.1255,21.05,75.8,0.05324,0.003888,0.02637,11.44,1
26336,1.034,22.23,80.0,0.0535,0.003434,0.02238,11.11,1
26349,1.054,22.02,79.3,0.051,0.003361,0.02307,11.56,1
26362,1.122,20.69,74.5,0.05342,0.003168,0.01764,9.65,1
26375,1.2435,18.6,66.9,0.05249,0.00312,0.0154,8.6,1
26388,1.1775,19.69,70.9,0.05197,0.00325,0.02007,8.67,1
26401,1.2945,17.77,64.0,0.05099,0.003036,0.02444,8.81,1
26414,1.229,18.76,67.5,0.05349,0.00301,0.01684,8.65,1
26427,1.0525,22.06,79.4,0.05132,0.003384,0.021,11.79,1
26440,1.051,21.65,77.9,0.04983,0.003001,0.02087,11.45,1
26453,1.072,21.7,78.1,0.05371,0.003156,0.02218,10.7,1
26466,1.179,19.73,71.0,0.05235,0.003493,0.01857,9.2,1
26479,1.0345,22.98,82.7,0.05273,0.003135,0.01738,11.84,1
26492,1.0175,22.46,80.8,0.05099,0.002444,0.01865,10.28,1
26505,1.172,19.75,71.1,0.05131,0.002785,0.02154,8.05,1
26518,1.229,18.62,67.0,0.05336,0.003077,0.01931,9.81,1
26531,1.249,18.29,65.9,0.05183,0.002974,0.02505,9.69,1
26544,0.918,25.07,90.3,0.05188,0.003149,0.02216,12.21,1
26557,1.091,21.2,76.3,0.05253,0.003139,0.01955,10.25,1
26570,1.3835,16.93,60.9,0.05228,0.003118,0.02547,8.28,1
26583,0.999,23.07,83.1,0.05224,0.00265,0.02037,10.52,1
26596,1.0775,21.35,76.9,0.05185,0.00318,0.02123,9.9,1
26609,1.229,19.06,68.6,0.05307,0.003671,0.01752,8.42,1
26622,0.9905,23.45,84.4,0.05406,0.00311,0.02117,10.46,1
26635,0.998,23.3,83.9,0.05107,0.003204,0.01967,9.62,1
26648,1.0675,21.66,78.0,0.05261,0.003013,0.0164,9.31,1
26661,1.156,20.06,72.2,0.05262,0.003201,0.0234,8.76,1
26674,0.9645,24.06,86.6,0.05305,0.002509,0.01497,10.21,1
26687,1.049,22.0,79.2,0.05222,0.003073,0.0199,10.43,1
26700,1.2135,18.83,67.8,0.05427,0.003067,0.02074,10.06,1
